t,mode,dist,speed,cmd_speed,x,y
44.567,1,21.653,0.000,0.000,719.77,271.52
44.583,1,21.653,0.000,0.000,719.77,271.52
44.600,1,21.653,0.000,0.000,719.77,271.52
44.617,1,21.653,0.000,0.000,719.77,271.52
44.633,1,21.653,0.000,0.000,719.77,271.52
44.650,1,21.653,0.000,0.000,719.77,271.52
44.667,1,21.653,0.000,0.000,719.77,271.52
44.683,1,21.653,0.000,0.000,719.77,271.52
44.700,1,21.653,0.000,0.000,719.77,271.52
44.717,1,21.653,0.000,0.000,719.77,271.52
44.733,1,21.653,0.000,0.000,719.77,271.52
44.750,1,21.653,0.000,0.000,719.77,271.52
44.767,1,21.653,0.000,0.000,719.77,271.52
44.783,1,21.653,0.000,0.000,719.77,271.52
44.800,1,21.653,0.000,0.000,719.77,271.52
44.817,1,21.653,0.000,0.000,719.77,271.52
44.833,1,21.653,0.000,0.000,719.77,271.52
44.850,1,21.653,0.000,0.000,719.77,271.52
44.867,1,21.653,0.000,0.000,719.77,271.52
44.883,1,21.653,0.000,0.000,719.77,271.52
44.900,1,21.653,0.000,0.000,719.77,271.52
44.917,1,21.653,0.000,0.000,719.77,271.52
44.933,1,21.653,0.000,0.000,719.77,271.52
44.950,1,21.653,0.000,0.000,719.77,271.52
44.967,1,21.653,0.000,0.000,719.77,271.52
44.983,1,21.653,0.000,0.000,719.77,271.52
45.000,1,21.653,0.000,0.000,719.77,271.52
45.017,1,21.653,0.000,0.000,719.77,271.52
45.033,1,21.653,0.000,0.000,719.77,271.52
45.050,1,21.653,0.000,0.000,719.77,271.52
45.067,1,21.653,0.000,0.000,719.77,271.52
45.083,1,21.653,0.000,0.000,719.77,271.52
45.100,1,21.653,0.000,0.000,719.77,271.52
45.117,1,21.653,0.000,0.000,719.77,271.52
45.133,1,21.653,0.000,0.000,719.77,271.52
45.150,1,21.653,0.000,0.000,719.77,271.52
45.167,1,21.653,0.000,0.000,719.77,271.52
45.183,1,21.653,0.000,0.000,719.77,271.52
45.200,1,21.653,0.000,0.000,719.77,271.52
45.217,1,21.653,0.000,0.000,719.77,271.52
45.233,1,21.653,0.000,0.000,719.77,271.52
45.250,1,21.653,0.000,0.000,719.77,271.52
45.267,1,21.653,0.000,0.000,719.77,271.52
45.283,1,21.653,0.000,0.000,719.77,271.52
45.300,1,21.653,0.000,0.000,719.77,271.52
45.317,1,21.653,0.000,0.000,719.77,271.52
45.333,1,21.653,0.000,0.000,719.77,271.52
45.350,1,21.653,0.000,0.000,719.77,271.52
45.367,1,21.653,0.000,0.000,719.77,271.52
45.383,1,21.653,0.000,0.000,719.77,271.52
45.400,1,21.653,0.000,0.000,719.77,271.52
45.417,1,21.653,0.000,0.000,719.77,271.52
45.433,1,21.653,0.000,0.000,719.77,271.52
45.450,1,21.653,0.000,0.000,719.77,271.52
45.467,1,21.653,0.000,0.000,719.77,271.52
45.483,1,21.653,0.000,0.000,719.77,271.52
45.500,1,21.653,0.000,0.000,719.77,271.52
45.517,1,21.653,0.000,0.000,719.77,271.52
45.533,1,21.653,0.000,0.000,719.77,271.52
45.550,1,21.653,0.000,0.000,719.77,271.52
45.567,1,21.653,0.000,0.000,719.77,271.52
45.583,1,21.653,0.000,0.000,719.77,271.52
45.600,1,21.653,0.000,0.000,719.77,271.52
45.617,1,21.653,0.000,0.000,719.77,271.52
45.633,1,21.653,0.000,0.000,719.77,271.52
45.650,1,21.653,0.000,0.000,719.77,271.52
45.667,1,21.653,0.000,0.000,719.77,271.52
45.683,1,21.653,0.000,0.000,719.77,271.52
45.700,1,21.653,0.000,0.000,719.77,271.52
45.717,1,21.653,0.000,0.000,719.77,271.52
45.733,1,21.653,0.000,0.000,719.77,271.52
45.750,1,21.653,0.000,0.000,719.77,271.52
45.767,1,21.653,0.000,0.000,719.77,271.52
45.783,1,21.653,0.000,0.000,719.77,271.52
45.800,1,21.653,0.000,0.000,719.77,271.52
45.817,1,21.653,0.000,0.000,719.77,271.52
45.833,1,21.653,0.000,0.000,719.77,271.52
45.850,1,21.653,0.000,0.000,719.77,271.52
45.867,1,21.653,0.000,0.000,719.77,271.52
45.883,1,21.653,0.000,0.000,719.77,271.52
45.900,1,21.653,0.000,0.000,719.77,271.52
45.917,1,21.653,0.000,0.000,719.77,271.52
45.933,1,21.653,0.000,0.000,719.77,271.52
45.950,1,21.653,0.000,0.000,719.77,271.52
45.967,1,21.653,0.000,0.000,719.77,271.52
45.983,1,21.653,0.000,0.000,719.77,271.52
46.000,1,21.653,0.000,0.000,719.77,271.52
46.017,1,21.653,0.000,0.000,719.77,271.52
46.033,1,21.653,0.000,0.000,719.77,271.52
46.050,1,21.653,0.000,0.000,719.77,271.52
46.067,1,21.653,0.000,0.000,719.77,271.52
46.083,1,21.653,0.000,0.000,719.77,271.52
46.100,1,21.653,0.000,0.000,719.77,271.52
46.117,1,21.653,0.000,0.000,719.77,271.52
46.133,1,21.653,0.000,0.000,719.77,271.52
46.150,1,21.653,0.000,0.000,719.77,271.52
46.167,1,21.653,0.000,0.000,719.77,271.52
46.183,1,21.653,0.000,0.000,719.77,271.52
46.200,1,21.653,0.000,0.000,719.77,271.52
46.217,1,21.653,0.000,0.000,719.77,271.52
46.233,1,21.653,0.000,0.000,719.77,271.52
46.250,1,21.653,0.000,0.000,719.77,271.52
46.267,1,21.653,0.000,0.000,719.77,271.52
46.283,1,21.653,0.000,0.000,719.77,271.52
46.300,1,21.653,0.000,0.000,719.77,271.52
46.317,1,21.653,0.000,0.000,719.77,271.52
46.333,1,21.653,0.000,0.000,719.77,271.52
46.350,1,21.653,0.000,0.000,719.77,271.52
46.367,1,21.653,0.000,0.000,719.77,271.52
46.383,1,21.653,0.000,0.000,719.77,271.52
46.400,1,21.653,0.000,0.000,719.77,271.52
46.417,1,21.653,0.000,0.000,719.77,271.52
46.433,1,21.653,0.000,0.000,719.77,271.52
46.450,1,21.653,0.000,0.000,719.77,271.52
46.467,1,21.653,0.000,0.000,719.77,271.52
46.483,1,21.653,0.000,0.000,719.77,271.52
46.500,1,21.653,0.000,0.000,719.77,271.52
46.517,1,21.653,0.000,0.000,719.77,271.52
46.533,1,21.653,0.000,0.000,719.77,271.52
46.550,1,21.653,0.000,0.000,719.77,271.52
46.567,1,21.653,0.000,0.000,719.77,271.52
46.583,1,21.653,0.000,0.000,719.77,271.52
46.600,1,21.653,0.000,0.000,719.77,271.52
46.617,1,21.653,0.000,0.000,719.77,271.52
46.633,1,21.653,0.000,0.000,719.77,271.52
46.650,1,21.653,0.000,0.000,719.77,271.52
46.667,1,21.653,0.000,0.000,719.77,271.52
46.683,1,21.653,0.000,0.000,719.77,271.52
46.700,1,21.653,0.000,0.000,719.77,271.52
46.717,1,21.653,0.000,0.000,719.77,271.52
46.733,1,21.653,0.000,0.000,719.77,271.52
46.750,1,21.653,0.000,0.000,719.77,271.52
46.767,1,21.653,0.000,0.000,719.77,271.52
46.783,1,21.653,0.000,0.000,719.77,271.52
46.800,1,21.653,0.000,0.000,719.77,271.52
46.817,1,21.653,0.000,0.000,719.77,271.52
46.833,1,21.653,0.000,0.000,719.77,271.52
46.850,1,21.653,0.000,0.000,719.77,271.52
46.867,1,21.653,0.000,0.000,719.77,271.52
46.883,1,21.653,0.000,0.000,719.77,271.52
46.900,1,21.653,0.000,0.000,719.77,271.52
46.917,1,21.653,0.000,0.000,719.77,271.52
46.933,1,21.653,0.000,0.000,719.77,271.52
46.950,1,21.653,0.000,0.000,719.77,271.52
46.967,1,21.653,0.000,0.000,719.77,271.52
46.983,1,21.653,0.000,0.000,719.77,271.52
47.000,1,21.653,0.000,0.000,719.77,271.52
47.017,1,21.653,0.000,0.000,719.77,271.52
47.033,1,21.653,0.000,0.000,719.77,271.52
47.050,1,21.653,0.000,0.000,719.77,271.52
47.067,1,21.653,0.000,0.000,719.77,271.52
47.083,1,21.653,0.000,0.000,719.77,271.52
47.100,1,21.653,0.000,0.000,719.77,271.52
47.117,1,21.653,0.000,0.000,719.77,271.52
47.133,1,21.653,0.000,0.000,719.77,271.52
47.150,1,21.653,0.000,0.000,719.77,271.52
47.167,1,21.653,0.000,0.000,719.77,271.52
47.183,1,21.653,0.000,0.000,719.77,271.52
47.200,1,21.653,0.000,0.000,719.77,271.52
47.217,1,21.653,0.000,0.000,719.77,271.52
47.233,1,21.653,0.000,0.000,719.77,271.52
47.250,1,21.653,0.000,0.000,719.77,271.52
47.267,1,21.653,0.000,0.000,719.77,271.52
47.283,1,21.653,0.000,0.000,719.77,271.52
47.300,1,21.653,0.000,0.000,719.77,271.52
47.317,1,21.653,0.000,0.000,719.77,271.52
47.333,1,21.653,0.000,0.000,719.77,271.52
47.350,1,21.653,0.000,0.000,719.77,271.52
47.367,1,21.653,0.000,0.000,719.77,271.52
47.383,1,21.653,0.000,0.000,719.77,271.52
47.400,1,21.653,0.000,0.000,719.77,271.52
47.417,1,21.653,0.000,0.000,719.77,271.52
47.433,1,21.653,0.000,0.000,719.77,271.52
47.450,1,21.653,0.000,0.000,719.77,271.52
47.467,1,21.653,0.000,0.000,719.77,271.52
47.483,1,21.653,0.000,0.000,719.77,271.52
47.500,1,21.653,0.000,0.000,719.77,271.52
47.517,1,21.653,0.000,0.000,719.77,271.52
47.533,1,21.653,0.000,0.000,719.77,271.52
47.550,1,21.653,0.000,0.000,719.77,271.52
47.567,1,21.653,0.000,0.000,719.77,271.52
47.583,1,21.653,0.000,0.000,719.77,271.52
47.600,1,21.653,0.000,0.000,719.77,271.52
47.617,1,21.653,0.000,0.000,719.77,271.52
47.633,1,21.653,0.000,0.000,719.77,271.52
47.650,1,21.653,0.000,0.000,719.77,271.52
47.667,1,21.653,0.000,0.000,719.77,271.52
47.683,1,21.653,0.000,0.000,719.77,271.52
47.700,1,21.653,0.000,0.000,719.77,271.52
47.717,1,21.653,0.000,0.000,719.77,271.52
47.733,1,21.653,0.000,0.000,719.77,271.52
47.750,1,21.653,0.000,0.000,719.77,271.52
47.767,1,21.653,0.000,0.000,719.77,271.52
47.783,1,21.653,0.000,0.000,719.77,271.52
47.800,1,21.653,0.000,0.000,719.77,271.52
47.817,1,21.653,0.000,0.000,719.77,271.52
47.833,1,21.653,0.000,0.000,719.77,271.52
47.850,1,21.653,0.000,0.000,719.77,271.52
47.867,1,21.653,0.000,0.000,719.77,271.52
47.883,1,21.653,0.000,0.000,719.77,271.52
47.900,1,21.653,0.000,0.000,719.77,271.52
47.917,1,21.653,0.000,0.000,719.77,271.52
47.933,1,21.653,0.000,0.000,719.77,271.52
47.950,1,21.653,0.000,0.000,719.77,271.52
47.967,1,21.653,0.000,0.000,719.77,271.52
47.983,1,21.653,0.000,0.000,719.77,271.52
